,user,tweet,date_tweet,tweet_id,keyword
40,Brooke Parker,"""I feel like she watches nus though those windows."" #TheNeighborInTheWindow https://t.co/zYelX6AW94",9/2/2020 1:43,1.23E+18,"nus,national university of singapore"
41,Nusy🌸,There’s more happiness in giving than taking 👓,9/2/2020 1:37,1.23E+18,"nus,national university of singapore"
42,Optrix,@Fat_Chicken_ yeah show us your NUS extra,9/2/2020 1:28,1.23E+18,"nus,national university of singapore"
43,Eric Cheng,NUS to implement e-learning for some classes amid coronavirus outbreak https://t.co/9aB17UbtAw,9/2/2020 1:21,1.23E+18,"nus,national university of singapore"
44,Eric Cheng,NUS to implement e-learning for some classes amid coronavirus outbreak https://t.co/xL64ZpZhND,9/2/2020 1:19,1.23E+18,"nus,national university of singapore"
45,Spiked Takes,Wearing red trousers is the NUS - the result is tyranny,9/2/2020 1:00,1.23E+18,"nus,national university of singapore"
46,FASS,𝗖𝗼𝗺𝗲 𝗧𝗼𝗴𝗲𝘁𝗵𝗲𝗿 𝗮𝘀 #𝗢𝗻𝗲𝗡𝗨𝗦 𝘁𝗼 𝗣𝗿𝗼𝘁𝗲𝗰𝘁 𝗔𝗴𝗮𝗶𝗻𝘀𝘁 𝟮𝟬𝟭𝟵-𝗻𝗖𝗼𝗩 @NUSingapore has heightened precautionary measures in place. https://t.co/s1MVCo2uMn Let’s continue being vigilant!  #NUSCares #FASSCares #SGTogether #2019nCoV #sghealth https://t.co/NCQNTax6G3,9/2/2020 0:50,1.23E+18,"nus,national university of singapore"
47,Nusy🌸,"@muftimenk .ts easy to give up on things 
Holding on it and trying more is worth . 
Fall once and rise again as if  you had never got t . Ask Allah for it and try for it and one day I.a   We will be blessed with what we want 
Trying and dua is the best two ingredients for a successful life",9/2/2020 0:50,1.23E+18,"nus,national university of singapore"
48,CNA,NUS to implement e-learning for some classes amid coronavirus outbreak https://t.co/fihxmtPErf https://t.co/lP180qIdrT,9/2/2020 0:21,1.23E+18,"nus,national university of singapore"
49,Prashant Sonar,Prof. Andrew Wee from National University of Singapore delivered an exciting talk on 2D Research including Graphene !!! @IFE_QUT @QUTSciEng @QUT https://t.co/aUAWjgXLTk,9/2/2020 0:03,1.23E+18,"nus,national university of singapore"
50,B_Sharp,@nus_sling Taxi driver with the virus is a nightmare if he was working spreading it to every passenger.,8/2/2020 23:38,1.23E+18,"nus,national university of singapore"
51,VittaWat OnWan,@goal Alisson only and then ster gen,8/2/2020 23:09,1.23E+18,"nus,national university of singapore"
52,Singapore SLING,"7 new cases in Singapore with no China travel history, some with links to previously identified clusters. 
#nCoV2019
https://t.co/4plbDKwAdv",8/2/2020 23:06,1.23E+18,"nus,national university of singapore"
53,Anal Genocide,@Riesenblut trimards ?,8/2/2020 22:12,1.23E+18,"nus,national university of singapore"
54,Orlan,@MrJoe069 Thanks!,8/2/2020 22:12,1.23E+18,"nus,national university of singapore"
55,Thiago Serra,"Another interesting application of satisfiability for verification is using approximate model counting to estimate the quality of explanations produced LIME’s successor Anchor according to the number of solutions supporting it. 

Link:  https://t.co/vAk1lQur1x

#AAAI20 #AAAI2020 https://t.co/iBupV66SfX",8/2/2020 21:52,1.23E+18,"nus,national university of singapore"
56,Venus,Mt same https://t.co/JaYDUPhbRA,8/2/2020 21:36,1.23E+18,"nus,national university of singapore"
57,Venus,@tomaodoce Samee,8/2/2020 21:36,1.23E+18,"nus,national university of singapore"
58,VG RetroDeals UK,#Nintendo64 Console - Black NUS-001(EUR) WITH 3 GAMES #retrogaming #ebay 🔥🔗https://t.co/08N7f5BvLt https://t.co/Yjcv14o5aW,8/2/2020 21:34,1.23E+18,"nus,national university of singapore"
59,Trevor Price,#LoanCharge Review says 'law clear from 2010' disproven in #LCAG response. Please join @LoanChargeAPPG &amp; uphold #RuleOfLaw @Nus_Ghani @mariacaulfield @HuwMerriman https://t.co/SiQ77H78Sn,8/2/2020 21:33,1.23E+18,"nus,national university of singapore"
60,Trevor Price,@LCAG_2019 #LoanCharge Review says 'law clear from 2010' disproven in #LCAG response. Please join @LoanChargeAPPG &amp; uphold #RuleOfLaw @Nus_Ghani @mariacaulfield @HuwMerriman,8/2/2020 21:33,1.23E+18,"nus,national university of singapore"
61,simon myers,"@HeldinEU If it was a formal uni course, they'd have the NUS to deal with.  Oh well.  I'll muddle through.  And it gives me an extra three weeks of prep time.  It's still as frustrating as hell.  I suspect I'll be getting drunk tonight..........",8/2/2020 21:24,1.23E+18,"nus,national university of singapore"
62,Lee,Bout To Be Pushing Up Daisy’s For Fucking With The Nus..,8/2/2020 21:05,1.23E+18,"nus,national university of singapore"
63,Jade,"@LuigiBlood Have you seen the 64DD stuff that just got listed? 
https://t.co/mTWuBpTAqE
https://t.co/tTnQPe2KAh
https://t.co/sYePvraar7",8/2/2020 20:42,1.23E+18,"nus,national university of singapore"
64,Venus,@diogo187erz Qual?,8/2/2020 20:42,1.23E+18,"nus,national university of singapore"
65,크릌르ㅡ응ㅇ릉컹컹!!아임낫휴먼,"@monday_so_good @NuS_Dh_ yes

ong dong yee nim
genius goon yo",8/2/2020 19:57,1.23E+18,"nus,national university of singapore"
66,Marcus Chua,"This for the highly expressive Minnan/Hokkien language that my ancestors speak (listed only for those that are different from Mandarin Chinese):

🦇night woman
🐿fluffy rat
🐋 old man of the sea
🦢 sky goose
🦎money dragon
🐛hairy worm

From the eBook: https://t.co/oRxOzwfeoz https://t.co/BCoSBGwhFr",8/2/2020 19:38,1.23E+18,"nus,national university of singapore"
67,Ralph Hardwick,"@Nus_Ghani @GreenMarineUk @OrkneyCouncil @EMEC_Ltd @ukshipping Interesting to see the ‘green’ efforts made in Orkney where the population is sparse, yet in London nothing is being done to address emissions from existing vessels; endorsed by a ‘not fit for purpose’ Clean Maritime Plan. https://t.co/448Yvll6Wy",8/2/2020 19:33,1.23E+18,"nus,national university of singapore"
68,e-slur,hi if you're a cambridge student (both undergrad &amp; postgrad) pls consider voting for me as your NUS delegate 😚✌️ https://t.co/Z9JrzQZeRd https://t.co/BPqNnCIeLd,8/2/2020 19:24,1.23E+18,"nus,national university of singapore"
69,Robbosleftpeg,@mrjamesob She'll do a wonderful job as NUS President at Demontfort,8/2/2020 18:57,1.23E+18,"nus,national university of singapore"
70,Marina Nunamaker 孫美樂,"7. 🧵 #nCoV 🦠 #dataviz 📊
This visual https://t.co/9pllFRSAkP from @nus_sling maps Singapore case clusters.  It contains the first confirmed case with no known transmission links.  Original article:
https://t.co/CIf9Z5ar73 https://t.co/KZVaql18YQ",8/2/2020 18:55,1.23E+18,"nus,national university of singapore"
71,Trevor Price,@Conservatives @LibDems @UKLabour @theSNP @duponline @Plaid_Cymru @TheGreenParty @Nus_Ghani @mariacaulfield please join the @loanchargeAPPG and #STOPtheLoanCharge #SaveLives. SEVEN possible EIGHT #LoanChargeSuicides https://t.co/jbRITDBSzN,8/2/2020 18:53,1.23E+18,"nus,national university of singapore"
72,Clare Krishan,"@nus_sling @GovMurphy here's some kids in Oregon who've hacked a tablet-to-a-peltier for quick-n-dirty PCR test device for all those ""suspected"" cases you may now anticipate: https://t.co/4uGf9JSQtj",8/2/2020 18:52,1.23E+18,"nus,national university of singapore"
73,Clare Krishan,"@nus_sling @GovMurphy From your finance experience (24 yrs triage-trading gains from others' losses) who's hedging the ""low risk"" in New Jersey and beyond now Governor? https://t.co/syWZbhedcR",8/2/2020 18:39,1.23E+18,"nus,national university of singapore"
74,Clare Krishan,"@nus_sling update @govmurphy add a dozen #Contamine_contaminated #nCov case contacts to the 1-22 Hyatt hotel branch 
(5 new infections at French ski resort, visited 1-24 by businessman before return home 1-28, subsequent ailing &amp; Brighton hospitalization 2-5) https://t.co/LJ1WT6FUbk",8/2/2020 18:32,1.23E+18,"nus,national university of singapore"
75,midoriya,My *nus cannot cope😭😭😭😭,8/2/2020 18:28,1.23E+18,"nus,national university of singapore"
76,💀,If you’ve never been in a court room or have little to no knowledge of Singapore’s code of law then just diam la. This sentence was def more justifiable than the NUS case??,8/2/2020 18:19,1.23E+18,"nus,national university of singapore"
