Date,Sentiment
18/4/2020 14:50,4
18/4/2020 14:48,4
18/4/2020 14:44,4
18/4/2020 14:41,4
18/4/2020 14:39,4
18/4/2020 14:36,4
18/4/2020 14:32,4
18/4/2020 14:30,0
18/4/2020 14:28,0
18/4/2020 14:27,4
18/4/2020 14:27,4
18/4/2020 14:13,0
18/4/2020 14:08,0
18/4/2020 14:07,4
18/4/2020 13:56,4
18/4/2020 13:43,0
18/4/2020 13:43,4
18/4/2020 13:39,0
18/4/2020 13:34,4
18/4/2020 13:30,4
18/4/2020 13:28,4
18/4/2020 13:21,4
18/4/2020 13:12,0
18/4/2020 13:12,4
18/4/2020 13:00,4
18/4/2020 12:59,0
18/4/2020 12:48,4
18/4/2020 12:34,4
18/4/2020 12:32,4
18/4/2020 12:29,4
18/4/2020 12:25,0
18/4/2020 12:23,0
18/4/2020 12:20,4
18/4/2020 12:19,0
18/4/2020 12:17,4
18/4/2020 12:10,4
18/4/2020 12:03,4
18/4/2020 12:01,4
18/4/2020 11:59,4
18/4/2020 11:56,4
18/4/2020 11:56,4
18/4/2020 11:37,4
18/4/2020 11:30,4
18/4/2020 11:29,4
18/4/2020 11:21,4
18/4/2020 11:02,0
18/4/2020 10:54,0
18/4/2020 10:53,4
18/4/2020 10:53,0
18/4/2020 10:29,4
18/4/2020 10:02,4
18/4/2020 9:57,4
18/4/2020 9:35,4
18/4/2020 9:31,0
18/4/2020 9:07,4
18/4/2020 9:02,4
18/4/2020 8:35,0
18/4/2020 8:34,0
18/4/2020 8:22,0
18/4/2020 8:08,0
18/4/2020 7:38,4
18/4/2020 7:34,4
18/4/2020 7:31,0
18/4/2020 7:24,4
18/4/2020 7:21,0
18/4/2020 7:19,4
18/4/2020 7:11,4
18/4/2020 7:03,0
18/4/2020 7:02,4
18/4/2020 7:01,4
18/4/2020 6:30,0
18/4/2020 6:27,0
18/4/2020 6:21,4
18/4/2020 6:21,0
18/4/2020 6:20,4
18/4/2020 6:11,0
18/4/2020 6:09,4
18/4/2020 6:06,0
18/4/2020 6:00,4
18/4/2020 5:55,4
18/4/2020 5:55,4
18/4/2020 5:45,4
18/4/2020 5:38,0
18/4/2020 5:29,4
18/4/2020 5:13,0
18/4/2020 4:55,4
18/4/2020 4:50,0
18/4/2020 4:48,4
18/4/2020 4:40,0
18/4/2020 4:40,0
18/4/2020 4:33,4
18/4/2020 4:21,4
18/4/2020 4:18,0
18/4/2020 4:17,0
18/4/2020 4:15,4
18/4/2020 4:10,4
18/4/2020 4:09,4
18/4/2020 4:09,0
18/4/2020 4:02,0
18/4/2020 4:02,0
18/4/2020 3:59,0
18/4/2020 3:54,4
18/4/2020 3:51,4
18/4/2020 3:49,0
18/4/2020 3:44,0
18/4/2020 3:39,0
18/4/2020 3:26,4
18/4/2020 3:21,4
18/4/2020 3:15,4
18/4/2020 2:54,4
18/4/2020 2:52,4
18/4/2020 2:52,4
18/4/2020 2:41,4
18/4/2020 2:39,4
18/4/2020 2:38,4
18/4/2020 2:38,0
18/4/2020 2:37,4
18/4/2020 2:32,4
18/4/2020 2:27,4
18/4/2020 2:26,4
18/4/2020 2:04,0
18/4/2020 2:04,4
18/4/2020 2:00,4
18/4/2020 1:56,4
18/4/2020 1:53,4
18/4/2020 1:46,0
18/4/2020 1:39,4
18/4/2020 1:36,4
18/4/2020 1:34,4
18/4/2020 1:31,4
18/4/2020 1:30,4
18/4/2020 1:28,0
18/4/2020 1:26,4
18/4/2020 1:22,4
18/4/2020 1:16,0
18/4/2020 1:03,4
18/4/2020 1:01,4
18/4/2020 1:00,0
18/4/2020 0:55,4
18/4/2020 0:54,4
18/4/2020 0:50,4
18/4/2020 0:45,4
